Freq,IsOpen,IsHolidays,IsVacations,PrevFreq
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
31,1,0,0,0
38,1,0,0,31
39,1,0,0,38
41,1,0,0,39
29,1,0,0,41
46,1,0,0,29
53,1,0,0,46
74,1,0,0,53
67,1,0,0,74
74,1,0,0,67
85,1,0,0,74
104,1,0,0,85
138,1,0,0,104
109,1,0,0,138
87,1,0,0,109
18,1,0,0,87
1,1,0,0,18
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
8,0,0,0,0
57,1,0,0,8
39,1,0,0,57
40,1,0,0,39
31,1,0,0,40
34,1,0,0,31
35,1,0,0,34
52,1,0,0,35
88,1,0,0,52
69,1,0,0,88
28,1,0,0,69
0,1,0,0,28
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,0,0,0,0
53,1,0,0,4
48,1,0,0,53
35,1,0,0,48
46,1,0,0,35
57,1,0,0,46
55,1,0,0,57
74,1,0,0,55
70,1,0,0,74
85,1,0,0,70
39,1,0,0,85
6,1,0,0,39
3,0,0,0,6
1,0,0,0,3
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
40,1,0,0,0
38,1,0,0,40
47,1,0,0,38
39,1,0,0,47
26,1,0,0,39
38,1,0,0,26
62,1,0,0,38
61,1,0,0,62
70,1,0,0,61
90,1,0,0,70
121,1,0,0,90
91,1,0,0,121
186,1,0,0,91
167,1,0,0,186
106,1,0,0,167
32,1,0,0,106
0,1,0,0,32
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
33,1,0,0,0
34,1,0,0,33
46,1,0,0,34
42,1,0,0,46
38,1,0,0,42
38,1,0,0,38
42,1,0,0,38
51,1,0,0,42
57,1,0,0,51
55,1,0,0,57
93,1,0,0,55
103,1,0,0,93
205,1,0,0,103
129,1,0,0,205
106,1,0,0,129
30,1,0,0,106
0,1,0,0,30
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
33,1,0,0,0
44,1,0,0,33
46,1,0,0,44
40,1,0,0,46
24,1,0,0,40
57,1,0,0,24
65,1,0,0,57
76,1,0,0,65
80,1,0,0,76
69,1,0,0,80
104,1,0,0,69
130,1,0,0,104
172,1,0,0,130
150,1,0,0,172
109,1,0,0,150
27,1,0,0,109
1,1,0,0,27
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
35,1,0,0,0
32,1,0,0,35
24,1,0,0,32
54,1,0,0,24
26,1,0,0,54
33,1,0,0,26
49,1,0,0,33
43,1,0,0,49
64,1,0,0,43
42,1,0,0,64
81,1,0,0,42
87,1,0,0,81
135,1,0,0,87
96,1,0,0,135
83,1,0,0,96
23,1,0,0,83
0,1,0,0,23
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
31,1,0,0,0
39,1,0,0,31
39,1,0,0,39
42,1,0,0,39
36,1,0,0,42
37,1,0,0,36
61,1,0,0,37
56,1,0,0,61
40,1,0,0,56
33,1,0,0,40
73,1,0,0,33
72,1,0,0,73
96,1,0,0,72
77,1,0,0,96
67,1,0,0,77
26,1,0,0,67
0,1,0,0,26
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
8,0,0,0,0
58,1,0,0,8
40,1,0,0,58
26,1,0,0,40
32,1,0,0,26
42,1,0,0,32
46,1,0,0,42
67,1,0,0,46
56,1,0,0,67
59,1,0,0,56
46,1,0,0,59
0,1,0,0,46
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
49,1,0,0,2
35,1,0,0,49
41,1,0,0,35
32,1,0,0,41
33,1,0,0,32
36,1,0,0,33
60,1,0,0,36
72,1,0,0,60
78,1,0,0,72
27,1,0,0,78
3,1,0,0,27
4,0,0,0,3
0,0,0,0,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
41,1,0,0,0
49,1,0,0,41
32,1,0,0,49
25,1,0,0,32
20,1,0,0,25
40,1,0,0,20
59,1,0,0,40
74,1,0,0,59
61,1,0,0,74
53,1,0,0,61
83,1,0,0,53
142,1,0,0,83
164,1,0,0,142
160,1,0,0,164
102,1,0,0,160
29,1,0,0,102
0,1,0,0,29
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
31,1,0,0,0
23,1,0,0,31
38,1,0,0,23
42,1,0,0,38
32,1,0,0,42
26,1,0,0,32
53,1,0,0,26
49,1,0,0,53
46,1,0,0,49
55,1,0,0,46
90,1,0,0,55
135,1,0,0,90
169,1,0,0,135
141,1,0,0,169
101,1,0,0,141
22,1,0,0,101
0,1,0,0,22
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
34,1,0,0,0
37,1,0,0,34
29,1,0,0,37
44,1,0,0,29
30,1,0,0,44
40,1,0,0,30
62,1,0,0,40
56,1,0,0,62
66,1,0,0,56
50,1,0,0,66
95,1,0,0,50
119,1,0,0,95
177,1,0,0,119
128,1,0,0,177
82,1,0,0,128
17,1,0,0,82
0,1,0,0,17
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
25,1,0,0,0
34,1,0,0,25
33,1,0,0,34
40,1,0,0,33
34,1,0,0,40
40,1,0,0,34
41,1,0,0,40
59,1,0,0,41
51,1,0,0,59
51,1,0,0,51
94,1,0,0,51
116,1,0,0,94
132,1,0,0,116
100,1,0,0,132
84,1,0,0,100
21,1,0,0,84
1,1,0,0,21
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
33,1,0,0,0
38,1,0,0,33
33,1,0,0,38
34,1,0,0,33
25,1,0,0,34
39,1,0,0,25
54,1,0,0,39
64,1,0,0,54
36,1,0,0,64
47,1,0,0,36
107,1,0,0,47
83,1,0,0,107
113,1,0,0,83
95,1,0,0,113
70,1,0,0,95
10,1,0,0,70
0,1,0,0,10
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,0,0,0,0
36,1,0,0,4
43,1,0,0,36
38,1,0,0,43
37,1,0,0,38
42,1,0,0,37
46,1,0,0,42
77,1,0,0,46
63,1,0,0,77
89,1,0,0,63
39,1,0,0,89
0,1,0,0,39
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9,0,0,0,0
31,1,0,0,9
38,1,0,0,31
38,1,0,0,38
42,1,0,0,38
38,1,0,0,42
72,1,0,0,38
101,1,0,0,72
71,1,0,0,101
83,1,0,0,71
17,1,0,0,83
0,1,0,0,17
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
37,1,0,0,0
38,1,0,0,37
25,1,0,0,38
43,1,0,0,25
23,1,0,0,43
42,1,0,0,23
74,1,0,0,42
54,1,0,0,74
57,1,0,0,54
59,1,0,0,57
97,1,0,0,59
112,1,0,0,97
185,1,0,0,112
122,1,0,0,185
102,1,0,0,122
27,1,0,0,102
0,1,0,0,27
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
32,1,0,0,0
41,1,0,0,32
44,1,0,0,41
30,1,0,0,44
46,1,0,0,30
31,1,0,0,46
43,1,0,0,31
66,1,0,0,43
33,1,0,0,66
67,1,0,0,33
81,1,0,0,67
143,1,0,0,81
182,1,0,0,143
164,1,0,0,182
112,1,0,0,164
41,1,0,0,112
0,1,0,0,41
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
33,1,0,0,0
46,1,0,0,33
35,1,0,0,46
27,1,0,0,35
30,1,0,0,27
39,1,0,0,30
51,1,0,0,39
65,1,0,0,51
32,1,0,0,65
66,1,0,0,32
96,1,0,0,66
103,1,0,0,96
180,1,0,0,103
143,1,0,0,180
89,1,0,0,143
11,1,0,0,89
0,1,0,0,11
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
45,1,0,0,0
30,1,0,0,45
33,1,0,0,30
33,1,0,0,33
22,1,0,0,33
32,1,0,0,22
38,1,0,0,32
55,1,0,0,38
54,1,0,0,55
26,1,0,0,54
76,1,0,0,26
85,1,0,0,76
150,1,0,0,85
108,1,0,0,150
90,1,0,0,108
27,1,0,0,90
0,1,0,0,27
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
37,1,0,0,0
41,1,0,0,37
24,1,0,0,41
39,1,0,0,24
31,1,0,0,39
39,1,0,0,31
41,1,0,0,39
49,1,0,0,41
34,1,0,0,49
33,1,0,0,34
49,1,0,0,33
68,1,0,0,49
88,1,0,0,68
82,1,0,0,88
50,1,0,0,82
17,1,0,0,50
0,1,0,0,17
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
2,0,0,0,0
46,1,0,0,2
29,1,0,0,46
30,1,0,0,29
25,1,0,0,30
33,1,0,0,25
46,1,0,0,33
46,1,0,0,46
50,1,0,0,46
71,1,0,0,50
25,1,0,0,71
0,1,0,0,25
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
38,1,0,0,3
35,1,0,0,38
29,1,0,0,35
31,1,0,0,29
27,1,0,0,31
54,1,0,0,27
75,1,0,0,54
70,1,0,0,75
108,1,0,0,70
20,1,0,0,108
3,1,0,0,20
0,0,0,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
29,1,0,0,0
43,1,0,0,29
34,1,0,0,43
23,1,0,0,34
28,1,0,0,23
35,1,0,0,28
70,1,0,0,35
45,1,0,0,70
53,1,0,0,45
51,1,0,0,53
97,1,0,0,51
80,1,0,0,97
156,1,0,0,80
122,1,0,0,156
111,1,0,0,122
21,1,0,0,111
0,1,0,0,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
24,1,0,0,0
29,1,0,0,24
28,1,0,0,29
46,1,0,0,28
31,1,0,0,46
28,1,0,0,31
54,1,0,0,28
41,1,0,0,54
40,1,0,0,41
45,1,0,0,40
63,1,0,0,45
101,1,0,0,63
143,1,0,0,101
100,1,0,0,143
105,1,0,0,100
21,1,0,0,105
0,1,0,0,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
31,1,0,0,0
36,1,0,0,31
36,1,0,0,36
40,1,0,0,36
31,1,0,0,40
37,1,0,0,31
51,1,0,0,37
62,1,0,0,51
28,1,0,0,62
35,1,0,0,28
57,1,0,0,35
71,1,0,0,57
143,1,0,0,71
93,1,0,0,143
70,1,0,0,93
19,1,0,0,70
0,1,0,0,19
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
16,1,0,0,0
16,1,0,0,16
16,1,0,0,16
16,1,0,0,16
20,1,0,0,16
59,1,0,0,20
39,1,0,0,59
26,1,0,0,39
44,1,0,0,26
42,1,0,0,44
41,1,0,0,42
63,1,0,0,41
70,1,0,0,63
67,1,0,0,70
48,1,0,0,67
13,1,0,0,48
0,1,0,0,13
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
1,0,0,0,0
43,1,0,0,1
33,1,0,0,43
30,1,0,0,33
33,1,0,0,30
36,1,0,0,33
48,1,0,0,36
57,1,0,0,48
61,1,0,0,57
68,1,0,0,61
17,1,0,0,68
0,1,0,0,17
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,0,0,0,0
29,1,0,0,6
37,1,0,0,29
29,1,0,0,37
39,1,0,0,29
35,1,0,0,39
52,1,0,0,35
59,1,0,0,52
59,1,0,0,59
89,1,0,0,59
15,1,0,0,89
2,1,0,0,15
3,0,0,0,2
0,0,0,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
31,1,0,0,0
35,1,0,0,31
29,1,0,0,35
39,1,0,0,29
22,1,0,0,39
47,1,0,0,22
58,1,0,0,47
59,1,0,0,58
64,1,0,0,59
57,1,0,0,64
103,1,0,0,57
104,1,0,0,103
152,1,0,0,104
126,1,0,0,152
84,1,0,0,126
23,1,0,0,84
1,1,0,0,23
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
30,1,0,0,0
37,1,0,0,30
38,1,0,0,37
40,1,0,0,38
24,1,0,0,40
32,1,0,0,24
41,1,0,0,32
47,1,0,0,41
40,1,0,0,47
40,1,0,0,40
74,1,0,0,40
108,1,0,0,74
170,1,0,0,108
132,1,0,0,170
119,1,0,0,132
21,1,0,0,119
0,1,0,0,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
31,1,0,0,0
37,1,0,0,31
31,1,0,0,37
36,1,0,0,31
22,1,0,0,36
41,1,0,0,22
44,1,0,0,41
59,1,0,0,44
40,1,0,0,59
43,1,0,0,40
81,1,0,0,43
110,1,0,0,81
163,1,0,0,110
129,1,0,0,163
95,1,0,0,129
16,1,0,0,95
0,1,0,0,16
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
32,1,0,0,0
19,1,0,0,32
25,1,0,0,19
36,1,0,0,25
16,1,0,0,36
34,1,0,0,16
57,1,0,0,34
52,1,0,0,57
39,1,0,0,52
45,1,0,0,39
66,1,0,0,45
89,1,0,0,66
144,1,0,0,89
116,1,0,0,144
84,1,0,0,116
30,1,0,0,84
0,1,0,0,30
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
28,1,0,0,0
33,1,0,0,28
30,1,0,0,33
33,1,0,0,30
25,1,0,0,33
34,1,0,0,25
48,1,0,0,34
52,1,0,0,48
41,1,0,0,52
41,1,0,0,41
53,1,0,0,41
89,1,0,0,53
108,1,0,0,89
79,1,0,0,108
48,1,0,0,79
15,1,0,0,48
0,1,0,0,15
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,0,0,0,0
48,1,0,0,4
35,1,0,0,48
38,1,0,0,35
35,1,0,0,38
25,1,0,0,35
41,1,0,0,25
76,1,0,0,41
49,1,0,0,76
84,1,0,0,49
20,1,0,0,84
0,1,0,0,20
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
35,1,0,0,2
33,1,0,0,35
30,1,0,0,33
37,1,0,0,30
31,1,0,0,37
50,1,0,0,31
73,1,0,0,50
70,1,0,0,73
86,1,0,0,70
27,1,0,0,86
0,1,0,0,27
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
29,1,0,0,0
33,1,0,0,29
30,1,0,0,33
36,1,0,0,30
35,1,0,0,36
36,1,0,0,35
59,1,0,0,36
54,1,0,0,59
42,1,0,0,54
52,1,0,0,42
83,1,0,0,52
116,1,0,0,83
165,1,0,0,116
117,1,0,0,165
107,1,0,0,117
19,1,0,0,107
0,1,0,0,19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
28,1,0,0,0
29,1,0,0,28
37,1,0,0,29
30,1,0,0,37
31,1,0,0,30
30,1,0,0,31
49,1,0,0,30
49,1,0,0,49
43,1,0,0,49
48,1,0,0,43
85,1,0,0,48
106,1,0,0,85
165,1,0,0,106
135,1,0,0,165
79,1,0,0,135
22,1,0,0,79
0,1,0,0,22
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
25,1,0,0,0
50,1,0,0,25
21,1,0,0,50
40,1,0,0,21
29,1,0,0,40
30,1,0,0,29
55,1,0,0,30
48,1,0,0,55
55,1,0,0,48
58,1,0,0,55
81,1,0,0,58
86,1,0,0,81
164,1,0,0,86
129,1,0,0,164
62,1,0,0,129
27,1,0,0,62
0,1,0,0,27
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
20,1,0,0,0
26,1,0,0,20
34,1,0,0,26
27,1,0,0,34
33,1,0,0,27
25,1,0,0,33
51,1,0,0,25
43,1,0,0,51
41,1,0,0,43
38,1,0,0,41
74,1,0,0,38
79,1,0,0,74
123,1,0,0,79
135,1,0,0,123
69,1,0,0,135
27,1,0,0,69
0,1,0,0,27
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
26,1,0,0,0
34,1,0,0,26
26,1,0,0,34
23,1,0,0,26
19,1,0,0,23
38,1,0,0,19
48,1,0,0,38
45,1,0,0,48
40,1,0,0,45
44,1,0,0,40
72,1,0,0,44
89,1,0,0,72
89,1,0,0,89
81,1,0,0,89
45,1,0,0,81
17,1,0,0,45
0,1,0,0,17
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
8,0,0,0,0
49,1,0,0,8
24,1,0,0,49
33,1,0,0,24
26,1,0,0,33
44,1,0,0,26
47,1,0,0,44
54,1,0,0,47
55,1,0,0,54
65,1,0,0,55
21,1,0,0,65
2,1,0,0,21
0,0,0,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
31,1,0,0,2
34,1,0,0,31
29,1,0,0,34
35,1,0,0,29
33,1,0,0,35
48,1,0,0,33
53,1,0,0,48
77,1,0,0,53
64,1,0,0,77
18,1,0,0,64
2,1,0,0,18
6,0,0,0,2
0,0,0,0,6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
31,1,0,0,0
33,1,0,0,31
26,1,0,0,33
38,1,0,0,26
28,1,0,0,38
35,1,0,0,28
54,1,0,0,35
36,1,0,0,54
42,1,0,0,36
53,1,0,0,42
71,1,0,0,53
106,1,0,0,71
147,1,0,0,106
109,1,0,0,147
81,1,0,0,109
14,1,0,0,81
0,1,0,0,14
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
27,1,0,0,0
29,1,0,0,27
29,1,0,0,29
42,1,0,0,29
24,1,0,0,42
36,1,0,0,24
40,1,0,0,36
35,1,0,0,40
39,1,0,0,35
53,1,0,0,39
81,1,0,0,53
79,1,0,0,81
131,1,0,0,79
113,1,0,0,131
84,1,0,0,113
19,1,0,0,84
0,1,0,0,19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
33,1,0,0,0
41,1,0,0,33
14,1,0,0,41
44,1,0,0,14
25,1,0,0,44
33,1,0,0,25
44,1,0,0,33
49,1,0,0,44
46,1,0,0,49
49,1,0,0,46
65,1,0,0,49
73,1,0,0,65
122,1,0,0,73
107,1,0,0,122
81,1,0,0,107
15,1,0,0,81
1,1,0,0,15
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
17,1,0,0,0
30,1,0,0,17
28,1,0,0,30
37,1,0,0,28
12,1,0,0,37
26,1,0,0,12
46,1,0,0,26
47,1,0,0,46
38,1,0,0,47
44,1,0,0,38
71,1,0,0,44
69,1,0,0,71
136,1,0,0,69
89,1,0,0,136
63,1,0,0,89
17,1,0,0,63
6,1,0,0,17
0,0,0,0,6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
24,1,0,0,0
27,1,0,0,24
22,1,0,0,27
26,1,0,0,22
35,1,0,0,26
36,1,0,0,35
56,1,0,0,36
48,1,0,0,56
32,1,0,0,48
24,1,0,0,32
62,1,0,0,24
60,1,0,0,62
77,1,0,0,60
68,1,0,0,77
44,1,0,0,68
22,1,0,0,44
0,1,0,0,22
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
1,0,0,0,0
30,1,0,0,1
38,1,0,0,30
36,1,0,0,38
28,1,0,0,36
31,1,0,0,28
41,1,0,0,31
48,1,0,0,41
64,1,0,0,48
58,1,0,0,64
32,1,0,0,58
0,1,0,0,32
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
